A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/2.html.
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/2.html applies to these and all data available from the Mission China air quality monitoring program.

Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chengdu,PM2.5,2013-01-11 04:00,2013,1,11,4,231,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 05:00,2013,1,11,5,235,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 06:00,2013,1,11,6,240,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 07:00,2013,1,11,7,262,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 08:00,2013,1,11,8,248,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 09:00,2013,1,11,9,255,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 10:00,2013,1,11,10,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,2013-01-11 11:00,2013,1,11,11,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,2013-01-11 12:00,2013,1,11,12,355,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 13:00,2013,1,11,13,327,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 14:00,2013,1,11,14,293,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 15:00,2013,1,11,15,255,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 16:00,2013,1,11,16,237,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 17:00,2013,1,11,17,232,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 18:00,2013,1,11,18,227,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 19:00,2013,1,11,19,228,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 20:00,2013,1,11,20,251,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 21:00,2013,1,11,21,263,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 22:00,2013,1,11,22,256,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-11 23:00,2013,1,11,23,262,µg/m³,1 Hr,Valid
